,99098009,99098020,99098030,99098044,99098049,99098082,99098083,99098084,99098092,99098095,99098107,99098114,99098120,99098133,99098134,99098138,99098140,99098141,99098146,99098148,99098153,99098163,99098203,99098205,99098207,99098208,99098209,99098210,99098211,99098226,99098232,99098303,99098304,99099604,99099613,99099621,99099647,99099650,2
99098163,5752.2,1446.7,3725.7,3915.4,4361.6,1582.2,1748.6,4223.6,1127.7,5117.2,852.2,5117.2,3714.4,4997.6,4997.6,224.9,2778.0,2778.0,2233.9,721.4,1998.5,0.0,665.3,5878.3,5132.9,845.7,825.4,3844.4,4223.6,2005.0,5051.6,873.5,495.0,2778.0,5264.5,1363.2,6028.8,5971.9,1063.9
99098203,5375.3,1069.7,3348.7,3538.5,3984.7,1330.6,1497.0,3846.7,1364.5,4740.2,543.9,4740.2,3337.4,4620.7,4620.7,747.6,2526.3,2526.3,2996.2,388.9,2663.3,978.6,0.0,5501.4,5285.9,537.4,993.6,3997.4,3846.7,1753.4,4674.6,496.6,478.7,2526.3,4887.6,1111.6,5651.8,5594.9,1300.7
99098205,4628.8,4457.4,6240.3,5077.6,4870.9,4783.0,4949.5,4361.4,5088.3,2333.7,4752.6,2333.7,3852.1,5135.4,5135.4,4845.0,6581.4,6581.4,2284.5,3882.3,2675.9,4665.2,4208.7,0.0,5332.5,4746.1,4500.6,3767.2,4361.4,5557.5,3240.8,4572.1,4293.1,6581.4,5402.3,5135.1,4367.0,6109.7,5024.5
99098207,8331.3,5625.0,7605.1,7794.9,6875.6,7128.9,7295.4,6802.7,5354.7,6335.0,5799.3,6335.0,6293.4,7576.7,7576.7,5111.4,7725.0,7725.0,3649.4,4492.5,4040.7,4931.6,5096.4,5899.5,0.0,5792.8,4767.1,2144.8,6802.7,6952.1,7242.1,5760.1,5381.5,7725.0,7843.6,6177.7,8368.3,8550.9,5291.0
99098208,5433.9,1128.3,3407.4,3597.1,4043.3,905.6,1072.1,3905.3,1407.7,4798.8,119.0,4798.8,3396.1,4679.3,4679.3,1585.9,2101.4,2101.4,3054.8,889.0,2722.0,1640.4,500.1,5560.0,6102.8,0.0,1493.7,4537.5,3905.3,1328.4,4733.3,555.2,940.3,2101.4,4946.2,686.6,5710.4,5653.6,1962.5
99098209,5904.5,1599.0,3878.0,4067.7,4513.9,1734.5,1901.0,4375.9,1280.0,5269.5,1004.5,5269.5,3866.7,5149.9,5149.9,377.2,2930.3,2930.3,2386.2,873.7,2150.8,152.3,817.6,6030.7,5285.2,998.0,0.0,3996.7,4375.9,2157.3,5203.9,1025.8,647.3,2930.3,5416.8,1515.5,6181.1,6124.2,1216.2
99098210,6403.8,3894.7,5677.6,5867.4,4948.1,4220.3,4386.8,4875.2,3593.2,4407.5,4037.8,4407.5,4365.9,5649.2,5649.2,3349.9,6018.7,6018.7,1721.9,2731.0,2113.2,3170.1,3646.0,3972.0,1820.5,4031.2,3005.5,0.0,4875.2,4994.9,5314.6,4009.4,3620.0,6018.7,5916.1,4416.2,6440.8,6623.4,3529.4
99098211,1704.6,2937.5,1770.5,1738.7,1258.6,3403.3,3569.7,0.0,4762.6,2599.9,4072.7,2599.9,724.6,950.1,950.1,4569.0,5141.7,5141.7,3450.5,3890.5,3571.0,4647.4,3683.3,3361.1,6498.5,3953.7,4495.1,4933.1,0.0,4117.8,2148.4,3507.0,4162.0,5141.7,1217.0,3755.3,1981.2,1924.3,5919.6
99098226,5096.4,1873.3,2262.8,2452.6,2898.8,1265.4,1431.9,3973.5,1919.3,5543.8,1429.7,5543.8,4141.0,3919.5,3919.5,2097.5,895.1,895.1,3799.8,2790.8,3466.9,2151.9,1698.2,6304.9,6748.1,1310.7,2480.6,5282.4,3973.5,0.0,5117.8,1698.1,2251.5,895.1,4186.4,1039.5,5373.0,4539.8,2474.1
99098232,1894.6,3924.9,3066.8,3035.0,2554.9,4390.6,4557.0,2244.6,6812.4,962.9,5060.0,962.9,2403.8,2246.3,2246.3,5556.3,6129.0,6129.0,4008.7,4877.8,4400.0,6389.3,4670.6,1724.1,7056.6,4941.1,6224.8,5491.3,2244.6,5105.1,0.0,4494.4,5149.3,6129.0,2770.6,4742.7,1632.8,2824.2,6748.7
99098303,4878.7,573.1,2852.1,3041.9,3488.1,801.0,967.4,3350.1,1798.9,4243.6,978.4,4243.6,2840.8,4124.1,4124.1,1182.0,2567.8,2567.8,2499.6,1292.9,2166.7,1413.0,434.4,5004.8,5547.6,971.8,1897.5,3982.2,3350.1,2169.4,4178.0,0.0,913.1,2567.8,4391.0,1153.1,5155.2,5098.3,1735.1
99098304,6099.8,1794.3,4116.9,4306.7,4752.8,1186.4,1352.9,4571.3,1688.6,5464.8,456.5,5464.8,4062.0,5345.2,5345.2,1866.7,2382.2,2382.2,3720.8,1339.0,3387.9,1921.2,950.1,6226.0,6768.7,450.0,2249.9,5203.4,4571.3,1609.3,5399.2,1005.2,0.0,2382.2,5612.1,967.5,6376.4,6319.5,2243.3
99099604,5026.2,3262.5,3125.3,3315.1,3511.5,2654.7,2821.1,5163.8,2817.0,6431.9,2818.9,6431.9,4654.5,4782.0,4782.0,2995.1,0.0,0.0,5189.0,4180.0,4856.1,3049.6,3087.5,7193.1,9540.1,2700.0,3378.3,8251.7,5163.8,1362.6,5980.3,3087.3,3149.2,0.0,5113.8,1937.2,5302.8,4881.1,3371.7
99099613,927.9,3863.5,1733.6,1701.8,1221.7,4329.2,4495.7,1289.3,5688.6,3444.4,4998.7,3444.4,1650.6,662.6,662.6,5495.0,5122.0,5122.0,4376.5,4816.4,4497.0,5573.4,4609.3,4205.5,7424.4,4879.7,5421.1,5859.1,1289.3,5043.8,2992.8,4433.0,5088.0,5122.0,0.0,4681.3,1204.4,1147.5,6845.6
99099621,5642.4,1336.8,3127.7,3317.5,3763.6,729.0,895.5,4113.8,1007.3,5007.3,893.3,5007.3,3604.5,4887.8,4887.8,1185.4,1637.8,1637.8,3263.3,2254.3,2930.5,1239.9,1161.8,5768.5,5836.1,774.3,1568.6,4547.6,4113.8,864.9,4941.8,1161.7,1339.5,1637.8,5154.7,0.0,5918.9,5862.0,1562.1
99099647,345.5,4846.9,2717.0,2685.2,2205.1,5312.6,5479.1,2272.7,7967.7,2118.2,5982.1,2118.2,2634.0,1646.0,1646.0,6478.4,6011.3,6011.3,5163.9,5799.8,5555.3,7544.5,5592.7,2879.4,8211.9,5863.1,7380.0,6646.5,2272.7,5255.0,1666.6,5416.4,6071.4,6011.3,1221.5,5664.7,0.0,1275.1,7903.9
99099650,777.2,4491.5,2361.6,2329.8,1849.7,4957.2,5123.7,1917.3,6316.6,3088.2,5626.7,3088.2,2278.6,1290.6,1290.6,6123.0,5654.6,5654.6,5004.5,5444.4,5125.0,6201.4,5237.3,3849.4,8052.5,5507.7,6049.1,6487.1,1917.3,4898.3,2636.6,5061.0,5716.0,5654.6,866.1,5309.3,1053.7,0.0,7473.6
2,6768.4,2462.8,4785.5,4975.2,5421.4,1855.0,2021.5,5239.8,263.9,6133.3,1310.3,6133.3,4730.5,6013.8,6013.8,918.9,3053.3,3053.3,3751.9,1636.2,3516.5,914.8,1456.0,6894.5,5248.9,1303.8,1094.0,3960.5,5239.8,2280.3,6067.8,1511.1,1132.5,3053.3,6280.7,1144.2,7044.9,6988.0,0.0
